Left Elbow,Right Elbow
93.5962605754143,61.270565977828056
103.32326484932126,62.00410137103827
90.40780284494669,65.28003495116944
97.36870375007439,68.6411221482055
103.08394469857838,70.74256817632435
109.08792875258968,73.66583195089382
116.50056198934845,76.16988041236723
116.28575266079855,78.25230297971454
118.86999179572341,80.74302980900401
112.4909573286417,82.09451251193966
117.18597892348852,89.9911501330403
120.07352802884017,95.74668335542566
132.34102468454748,103.23801745032267
136.78478240009275,109.39137386011431
135.1863343423614,113.94768548164696
134.80031394729778,119.87179153707544
140.84716208620884,126.09877204904053
150.33837997400073,132.8856287904644
153.1238751288256,139.87028619691043
151.66321385655542,143.8560920866535
155.81401030677938,150.5488435967785
153.8455954969604,154.4200537522761
156.95753655871323,155.57250146300476
158.25873247871837,156.97647840592992
158.17478522984368,158.5215685160377
157.5883039641877,157.65723675536026
154.41729160451274,157.7852288840051
153.53592577314737,158.59740906810075
151.1518685505585,159.65597879990565
147.5670611770732,159.5044511162469
142.00432160550343,158.80591898446028
137.1998152589462,158.22646210069044
137.70000359018172,157.03887209171407
154.9407956965357,156.2510093487363
150.350721683129,155.78407385093442
146.65579736991586,154.98425797275254
142.66596085335692,154.590141111517
142.34356995571022,153.7293636104982
152.48613919987247,153.5645656109127
152.4261210348556,152.00613002605687
151.2017308299805,150.92068172831696
150.170952325891,150.07465357125457
159.81083924587995,151.33182225124966
163.3940271296239,150.39226303534485
161.59337815230842,148.98017522124442
167.94908832035165,148.17122161546422
165.4014870565985,146.66972458869915
173.53354299918928,145.10445388580564
167.03243332954654,143.11275878687502
163.84925293852928,141.3562987355477
159.95250680637372,137.82319734584468
156.87035819575252,133.59602282587818
154.1632536301556,131.3631025701428
149.76513855873696,127.57281438362446
149.77215998035615,124.56766868826553
147.75251611364885,121.7297634226642
149.29362884640494,119.48137901509536
146.82141047811206,116.88307404061277
139.2173491284024,114.38438607516723
138.33126323959925,112.09450546272787
133.86151329283274,107.36332677727452
130.61582415078158,103.45577062870223
128.40080301015132,100.28886227906317
128.0097576134527,96.83390028393904
124.50613803376496,94.33068179825017
122.9503042334024,92.04321872263631
119.22344079059783,89.68177460272636
118.10525665435704,87.90443702074643
117.59298972008243,85.68223438755243
116.31682480210087,83.78432779548366
106.1878401763878,81.61557989810275
98.08426525181034,80.63510710734869
94.8773074011059,79.53103439197395
96.41089447807684,78.78544748709061
104.4736181361345,77.86791607490474
99.16491407648392,76.88636361639153
97.85417126990723,76.03536929991792
97.82210400895914,74.97168163357105
102.2495665930243,73.82677842519058
105.38765914958378,72.77064207359948
104.7076031373421,71.25734147732923
94.58256836200259,69.95175980042063
89.65213081078846,68.97800087433788
83.98269165233755,67.4936913829968
85.4223083569782,66.35404251036611
84.51531258567236,65.30380663248249
81.85795696092704,64.30446123626385
87.75093037390059,62.9555297107987
103.2185153255231,63.05140995025011
101.85847754425801,63.20303482474966
75.06170560110509,62.09421311439726
72.68740404821322,61.31509535978586
72.21679922675511,61.30090039902335
73.51760283438227,61.06914271641519
69.97372485584332,60.446571470199444
71.21232561398473,59.99349844058341
73.63587706658275,59.34840577452387
70.8674170213783,58.50229250434827
69.52383729436265,58.133849950540345
68.38472043139576,57.90187051075793
66.80093720154524,57.72906408797962
60.04375179884632,57.82276413029604
59.566106587250445,58.37792598906668
61.400020787094846,58.85401000644977
63.67303159881605,59.59239358875016
65.63248833735216,59.191230970711146
67.34768425895537,58.841884940163496
66.4361086601948,58.80683518064305
66.68137364748175,59.56094170663809
67.53810044322178,59.625631775587536
70.7635347819981,61.69285894985402
73.54591110510101,61.978251644483635
76.16429272674506,62.880019750151384
80.61125798296169,63.45598617300603
87.95854075607883,65.46472797707395
91.01531531401403,67.35332055914802
92.69121119756804,69.01722142607004
91.48654240999458,70.86946383129525
107.11847086798292,72.42066294277033
119.79055780404917,74.53982459033499
115.15568342991587,78.6910383855269
113.89664703036735,81.30533067756689
120.83803231838012,85.19917883432664
133.10053551983773,88.46287132814733
144.27246173090475,94.71684903342404
145.5654760399758,99.5839410072677
148.4617142061859,105.33394595377162
149.4430708122145,110.29523547105515
149.78411296873892,113.7927520279764
152.1153344498766,118.4090958874672
151.0688541418874,126.03282963277806
153.48166010875877,130.94618472620843
153.88322289530956,134.21480059414057
146.09349539850146,136.75019367672246
143.03184977403146,139.5477033255732
152.46355887275004,140.5704534234215
157.5250378718111,143.8341491000528
157.47135197210758,144.6982820584609
156.7627287841894,144.50028788917797
155.0405398152653,145.38136050956786
159.62707797716814,146.4148993568237
160.10679944585172,147.06707844063436
159.81840707002485,147.2656974173342
159.32042739438995,147.1792664215148
158.91229224924354,146.6333877625661
158.6769059551403,146.565296694951
170.39248886298518,146.56682081058298
166.7606734523851,146.90865127317616
163.75915190371526,146.8104379845817
161.84720910396587,146.78550989140146
165.98397592613824,146.00698865829185
166.89020480428084,144.61136294936344
162.5095043970178,142.88983891225914
155.96346070748376,140.97885728550992
156.43217247762774,139.10041971466714
151.38377805389126,137.91394252945213
146.77116853960277,136.14593264194292
145.2775081111682,134.02105052531056
144.93389804481953,131.9588198003263
142.26437818357903,129.35474280840594
140.0468478384474,126.37751882260274
142.90701890488586,124.01244522381405
138.0736533261984,121.56105948081382
135.9647291433241,117.01061808321646
129.55791445580857,114.519587168535
121.35079079435333,111.65585117623053
119.16542102243992,107.7672188763919
117.62836798747693,105.23132682025783
116.41618651761908,101.54971660699425
113.1150024446103,98.7976087932028
110.85602569284417,94.38027109852416
107.62822474304245,92.20719484156723
105.19951735049837,90.37096326395451
103.68478213347221,88.48184029418623
102.47437849797613,86.01351306986213
102.25101863308817,84.69948967924415
100.67883562059896,82.87855475093032
100.79327078923227,81.10984338574401
97.96959267724581,79.44589291558931
94.44599581101343,78.06636457106147
100.31956559375277,76.88652337456956
107.74358587113713,75.42475347897704
111.86638839595128,74.40355924037685
105.52742697397963,73.19910938121552
102.86759223647582,72.1923680484764
98.91036025490784,71.39206561405113
96.1598408167733,70.09244180289572
97.57402366392013,68.76100422513584
96.9887429421051,67.69675719291693
91.40094119283728,66.62528343107196
84.83596287063106,66.22891393237789
82.27093519264471,66.0920063571645
80.06645203043627,65.03255292898919
77.95124202216496,63.91723677610534
74.59422701812213,62.97036377347331
71.46430903989477,62.052087881980746
75.99718734746561,61.749376416343374
72.06707392218819,61.44253919824136
72.59191599416921,61.80271155841907
66.68292316709143,61.72590513694861
67.28379517684915,63.87235805700985
66.6815678376969,65.10557139059318
67.89098930795349,64.38801467777449
70.46312411449934,63.51144054600202
73.94649638254793,62.80200134306525
75.37990110566165,62.971145508092135
76.35863256456172,63.05226000570706
75.9209381690405,63.30403613378237
94.35442665628396,63.00408219065512
90.48770751164462,63.19088313980312
77.55497222815154,62.85255915386567
78.23344731531604,63.54889316815387
88.0570390171479,64.77626035813758
124.16556795040385,65.79548201229248
125.40182468408464,66.1629335518897
119.03616780846033,66.9587160079649
107.1640720269902,66.5618595890379
97.87425781628872,66.99320898572009
96.86433431151319,68.06786095183821
101.93987474955588,69.7918134927549
101.90641146719605,73.53007633388395
106.1380797009594,76.13902687085306
130.46437432968483,78.14729673086671
137.38185242187987,80.58629550752786
130.6974921824762,83.66801122196168
125.52296335181695,86.75561831531355
128.09304038396866,89.79782632824501
132.7037465239349,94.00475493548612
135.23036454931685,98.06524433352844
135.17338330774157,102.93710584377374
144.9512284099531,111.18036726583009
148.39741407447602,116.0965647681737
148.24978609677942,120.24573472860055
155.1894140932881,124.10721002311779
158.90700084373748,127.3353178362068
162.08955997891783,130.72123594873975
167.50796062191765,134.92438388656342
154.14730951104121,137.62780637004192
149.63838554631428,141.48472336285573
143.54313670276662,144.38009460476948
141.41255253317385,147.30474624302974
142.66429035337498,149.242492973687
143.32872386935796,149.71709885463957
142.20207061878398,149.66517789115517
142.09579618053718,148.44082392555157
142.9105167499223,148.05368643152838
141.05954139340264,147.33373334425553
139.4595511620314,146.11828470767878
139.79465864656643,145.15102897289643
139.17956398059286,143.81345360142132
150.57208086072825,143.65975415062024
149.7092992568638,143.0933078243741
155.1852098763429,142.2256625066932
152.7931255668529,141.19508940332466
150.91136928136487,139.53354715594577
148.47646725311716,136.80760330127546
147.32044792656876,134.11469397192838
146.95348496736096,130.9637994695812
153.27270658474325,127.72322292371398
154.9982746578559,125.6457149445095
146.03922672625566,122.53325136554045
140.094161576817,120.08023453966933
134.36515403407108,117.16803892437612
128.65382213121694,114.06984275592608
125.335835135471,110.99286181102099
123.55320047261594,106.95480550925437
120.8879021770328,102.91131935194562
115.97367528376967,99.47815450478211
114.33924029031955,96.50607511900303
108.08849931956136,93.49039926165376
103.78353495986991,89.69703903109182
99.94922610551994,87.1523259779944
99.30003313019789,84.66689196434895
99.68980243362165,82.77984294195743
94.78434082046644,81.11654002654411
97.02035926153526,79.29043626498881
100.07998779748225,78.03373055783294
99.89613439359385,76.51386454678395
106.11053052454993,75.0631866958251
111.47294370760605,74.17593118123244
96.84512012632565,72.40028642250516
94.58378828608294,71.2419166403081
87.8183143132334,70.04821088902483
85.07680902689124,69.2440610284589
83.52826870312508,68.07966543491352
80.38060161292096,67.18531352186801
79.68802064284448,65.54568763229646
79.73702486596416,64.36597201721129
80.11346644423506,63.66068036102703
80.72624201280777,63.371298488975924
77.25979738418701,62.592917859452754
74.97988468872828,62.950204868781455
76.39838858397161,62.616737116329595
74.07004962440152,62.49620186520493
73.18159902533608,62.43098389362551
70.8517036504313,62.723475702326354
69.59504682748923,62.92270648169372
69.88334722709642,63.25167741012325
70.62924797647966,63.34096632879446
69.37787083438677,62.283792712626095
70.49854605616619,60.6185029381244
80.95170500708878,60.076975261109595
79.99807090682881,60.21033477707134
77.71709251182223,60.25271734395966
74.3981015019145,60.232984611848245
76.30814468061882,60.56252180431918
72.97927746296219,60.529738363763784
72.23973030763196,60.478882548446485
71.72695482145613,60.58253922263006
71.02154138199197,61.21132684762559
65.36762479838964,61.746823208978356
67.05416577037555,61.93762867980832
66.52267093508176,62.51787152711203
67.86495895656198,62.838550240978826
67.67991771784094,63.17585236940716
66.46702405652759,63.27401778254088
65.50231406583573,62.84462032161559
65.75965150997288,62.67395934156829
67.9307595394647,63.02278383735101
69.32535030170675,63.05124022870978
74.10386431520054,65.993490384194
76.22814367021608,67.99993479744104
83.9631882412743,69.6555655425021
93.11564108038935,71.66472139176871
94.76510030444541,72.97321519959935
93.97513718339731,74.57484648896688
93.95888213387983,76.84959764313568
90.70096039212963,78.86622801415652
93.04687260456265,80.78981660142071
100.5154531262184,83.57093956338292
108.9221798779925,89.58937371265849
114.63679488698301,94.33857615013106
123.13490382107062,98.3786462152495
129.6507494723565,101.09577742650751
131.10647005027045,104.20273560106168
135.99057306138312,107.08363365175927
138.36277005601588,110.80128698818845
141.23542506371396,114.11916405617117
146.76474938228517,117.70007727660979
157.85925259873045,120.65973262875256
158.30919955087646,128.32014563528776
155.859967961045,133.60768968115434
144.58961925677983,136.664021612301
141.3917135791604,138.42654103772983
140.291633853407,139.6975986806929
139.72599836881605,140.04665774205787
140.0263048115179,140.74623220544908
142.20554808228164,139.72420382448834
141.7102936903991,139.8992169246526
141.904823549465,139.7500033637853
142.8960313490834,139.31603250465503
142.74669079324266,139.11620912152299
143.88636192814778,137.9128292012923
141.78181765950407,135.9835301262177
145.55587928694356,135.1355209808364
145.24736431471672,132.4964474476304
145.6210056411336,128.81385568645499
146.6149904622378,125.55138250035415
135.66297044046192,122.7540340311895
134.2926291557462,119.75062665540344
134.13529691166988,113.5740552345484
127.8767659605355,110.48921700216147
125.79708684507091,107.65241138556661
123.23094644249076,103.94111864698893
118.06360943581619,100.24853710133928
113.59334789428746,95.97646062624538
112.59073138867059,92.7863277343139
111.18039829398504,90.58393822575557
113.99667772586606,87.76530603561322
115.14335600653364,85.53289105885301
116.13901170679819,81.33705098817353
108.77236647705922,77.64504123407603
93.94008040442874,74.4566489085599
95.35934514591413,72.75696844535362
95.1651967256257,71.69501592968436
88.72323704385182,69.55388205494529
87.61215359679639,67.82177465740058
88.00469846099348,67.03445949051236
84.60101231678324,65.71624296011265
79.69630964213184,64.79368093801718
70.98269715921188,62.63212552477339
69.21886296773872,61.29341919716882
69.48620559226391,59.945067178453954
78.06165879361046,59.14880818442117
73.9275723220922,58.19919073736734
71.6468275171422,57.11703719270742
69.35189531758881,56.382037985110884
74.69644836516088,56.236975725768225
69.16881042723627,56.34739749392502
63.860948750757935,56.24785505590226
63.27204964543562,55.63316898489805
66.23484513239285,55.385600647572886
66.2537407960574,55.44309144340541
66.82266488750837,55.3979632193698
69.24455173262923,55.79957004223296
68.33943963645132,55.63544607032745
69.23228803080914,55.2176369736691
69.70123903748465,54.433917722044875
68.53144780353863,54.189809480513226
68.09257899494214,54.22426033507256
67.73508518296491,55.145429585766614
67.40309312270863,55.73858349071643
68.4614871198013,56.26648033695087
69.15062541983924,56.47498960166445
68.53104233027825,56.783892217807676
68.52985719217907,56.58624173668846
68.92213987274869,56.36035852904332
70.13355595355927,56.343743811488885
71.26617489671222,56.89823123770148
72.16508675079015,57.57810697592371
64.50700214245354,58.68681996188008
65.90882647128646,59.158006794524
67.49987920261677,59.2198885306865
72.10571995810659,59.852449211715
75.65868212431864,61.33193212171204
76.24647017140063,63.18073668818191
84.72546941227945,65.06112376032542
85.35519620003139,66.026826031926
87.84710196547825,66.91720231930704
91.74657019039621,68.90867628254983
89.19923605942029,72.42757606156638
89.51861981120047,74.98300731785285
95.18169525423718,78.95817254120284
111.21712040164635,82.01410828223969
108.93434889083855,87.54929856156056
112.95853503226623,93.02144247086326
111.54436817227572,99.28360436919961
118.44152092533918,104.02008910458157
125.13095961132363,108.38035326676062
127.76287809304489,112.84008389480222
135.1022269481064,120.43927949784363
138.16901198123995,126.12666641075072
143.88725073040493,130.36360688452183
149.81748668854328,133.77337245545422
150.7124922035004,136.4619916876882
150.53955907728053,137.96348887856144
146.49207586544748,139.66497040749422
143.39676975232877,140.2983674552643
142.70997287897598,141.54937422673046
142.01402113351955,142.0103855918368
145.16567058553304,141.78460284617773
146.64142072533093,140.92307491590213
158.25422383895923,140.29170745458262
163.47006694234716,139.82314276228817
174.95921104637887,139.7809555106588
168.15102682360248,139.32239650131874
164.9382511970075,138.82716048836969
164.41578107843304,137.6533781437477
162.39139009999442,136.20191413233863
163.18518731915202,134.15188973322884
161.5392748526426,129.73594331855662
159.33122077087404,127.97700104305629
158.25678157689842,125.48470538712466
151.332875232156,122.94965418512707
143.75335237811396,118.42653123470805
135.06060930617346,114.63545215724693
127.60078814394548,110.79665044404747
124.16894484437877,108.02372408508849
123.35175185164603,104.77768481326447
120.97707337577545,101.13117590075473
114.44272806355725,94.37967554588391
108.12949189225967,90.83282829017156
102.56417437197442,87.74481515774667
101.54079877563154,85.89269315971102
96.97295503985917,83.24725952998678
92.00784645284024,80.85646142038375
101.03993631474151,79.3386489177884
96.43784708941581,77.75271522709734
93.12865862507904,75.88545857433563
89.1648335469201,74.03850440320277
82.87911743131365,72.0297144124745
95.62803062205109,70.09274335418229
100.97452970007788,68.98739818546039
93.89656235778024,67.88285347669702
91.71148962720419,66.17384636916205
80.78153790797012,65.46028845366516
74.2895374166078,64.26081446043102
70.06921766079799,62.70317528626473
69.2356641162235,61.33684340811655
69.10623795454858,60.5519879063296
66.89078881121208,59.22146553190236
77.25856932911927,59.359999058641804
76.74947547064606,59.460809120529866
74.30884162001996,58.98036439095415
72.43653967195668,59.39294319278954
73.4513966741039,59.199171882302885
71.83661573687127,59.22341197340974
70.47177036076725,59.15424362371747
67.71801890179341,59.36164866310876
64.37522527293811,59.13622948426287
62.96222934688165,58.24251673425315
61.20666465565998,58.0807018164026
58.95301745645637,57.80301791950929
58.01534826610087,57.320690485707686
57.240887152515356,56.926869834638694
56.11864634668961,56.38314089665509
55.55291234194697,56.0688954032822
56.68760543965627,56.022077884944125
58.212895086702225,56.22699662674467
58.29010801520485,56.57568586310555
57.814709662402585,57.353930316577184
57.59701001114002,57.92447712551747
57.277904571218095,58.2997036931963
56.74911436823918,58.54538642104887
56.32976059537886,59.081372769229965
57.76364571914383,59.48669001372431
56.98132095466249,59.6828600805683
60.71213197766762,59.82054846655064
63.932805959569585,59.573164529206586
64.66616905036834,58.91350967697227
73.01960347098122,61.14961762049502
77.30901406202793,61.97030663540093
107.46347701622555,63.45955083210094
123.87509860744309,65.15718774213639
126.79210011892026,66.34296584610742
97.57712122208422,68.06081357535597
94.4879204590779,70.55944739135285
97.29443872566492,73.56752554311711
100.41335974324728,76.16636188357879
93.65876738914055,80.00255912817894
99.25839739325006,87.01219233209477
98.68959112596762,91.17645731460688
108.99171617572452,95.3407642073947
120.85162962514735,97.97755069871005
127.59611296152124,101.64440041647636
132.31174873821877,106.48222524779774
134.5218713180508,110.76021969629718
142.95378300246955,115.84267874975198
141.57994377032077,121.72232803941267
144.6779483534032,127.41429637364551
146.60091450114598,134.462045827687
149.91829101987858,137.66672410088032
151.46483692245675,140.5364909766406
152.45083485329494,141.3816771491376
153.9314189942319,143.05692114944432
156.30447729891765,143.1612644066869
157.11665455905134,143.98337935214062
158.49907726697933,142.50231686439045
163.34693916451556,142.161650904986
165.5027587051851,141.86769222456473
165.093700590823,139.1205797985821
164.92078457641114,135.3168745100661
164.26076191197347,130.98877644823992
160.12911342527755,127.4386108958777
158.06418866286458,123.61532899604214
143.06289334785555,118.35143994798662
120.20373721737457,113.80808951872103
117.34418236560472,110.44485515774733
116.0401191066367,107.34612671113463
113.80588858070014,103.70556309177657
107.16901923402216,97.43602205573444
101.97734204070929,93.41677765807172
99.01484206266662,89.77259307080365
98.6769182332493,86.65062835623566
95.99458563455619,84.47049086486419
87.02279834193877,81.97041949433066
83.8553278209493,78.78504334163512
79.1370405798735,75.98879961048597
77.83357592114608,74.04122771072812
90.12757829598625,71.73899530220771
86.82814766588274,67.65442912235451
89.41201073781305,64.83943871233735
87.47004772741427,63.369366625754225
85.89940418860124,62.12665240338875
79.06784859481962,60.58669077960632
80.5716295227352,58.95269800197906
76.60094671866679,57.82339703754573
72.69028916236674,56.96060310423439
69.66048389739157,55.795268454535254
74.10363837038886,54.266475436255334
78.05302234843954,52.57841653387868
75.06008694643083,51.43162174348004
